SiteID,1342021,Site Timezone,-6,Data Timezone,0,Longitude,-95.1383056641,Latitude,35.0348892212
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s)
2011,1,4,2,20,11
2011,1,4,2,25,11.05
2011,1,4,2,30,11.08
2011,1,4,2,35,11.09
2011,1,4,2,40,11.07
2011,1,4,2,45,11.01
2011,1,4,2,50,10.91
2011,1,4,2,55,10.82
2011,1,4,3,0,10.77
2011,1,4,3,5,10.700000000000001
2011,1,4,3,10,10.620000000000001
2011,1,4,3,15,10.53
2011,1,4,3,20,10.43
2011,1,4,3,25,10.36
2011,1,4,3,30,10.33
2011,1,4,3,35,10.34
2011,1,4,3,40,10.33
2011,1,4,3,45,10.34
2011,1,4,3,50,10.35
2011,1,4,3,55,10.39
2011,1,4,4,0,10.43
2011,1,4,4,5,10.450000000000001
2011,1,4,4,10,10.44
2011,1,4,4,15,10.42
2011,1,4,4,20,10.370000000000001
2011,1,4,4,25,10.3
2011,1,4,4,30,10.23
2011,1,4,4,35,10.200000000000001
2011,1,4,4,40,10.19
2011,1,4,4,45,10.16
2011,1,4,4,50,10.14
2011,1,4,4,55,10.14
2011,1,4,5,0,10.14
2011,1,4,5,5,10.17
2011,1,4,5,10,10.22
2011,1,4,5,15,10.290000000000001
2011,1,4,5,20,10.33
2011,1,4,5,25,10.34
2011,1,4,5,30,10.36
2011,1,4,5,35,10.41
2011,1,4,5,40,10.47
2011,1,4,5,45,10.5
2011,1,4,5,50,10.53
2011,1,4,5,55,10.540000000000001
2011,1,4,6,0,10.53
2011,1,4,6,5,10.52
2011,1,4,6,10,10.53
2011,1,4,6,15,10.52
2011,1,4,6,20,10.5
2011,1,4,6,25,10.46
2011,1,4,6,30,10.41
2011,1,4,6,35,10.36
2011,1,4,6,40,10.34
2011,1,4,6,45,10.32
2011,1,4,6,50,10.290000000000001
2011,1,4,6,55,10.26
2011,1,4,7,0,10.23
2011,1,4,7,5,10.21
2011,1,4,7,10,10.200000000000001
2011,1,4,7,15,10.17
2011,1,4,7,20,10.14
2011,1,4,7,25,10.040000000000001
2011,1,4,7,30,9.92
2011,1,4,7,35,9.870000000000001
2011,1,4,7,40,9.88
2011,1,4,7,45,9.870000000000001
2011,1,4,7,50,9.81
2011,1,4,7,55,9.74
2011,1,4,8,0,9.65
2011,1,4,8,5,9.51
2011,1,4,8,10,9.28
2011,1,4,8,15,8.9
2011,1,4,8,20,8.41
2011,1,4,8,25,7.97
2011,1,4,8,30,7.640000000000001
2011,1,4,8,35,7.38
2011,1,4,8,40,7.1000000000000005
2011,1,4,8,45,6.86
2011,1,4,8,50,6.66
2011,1,4,8,55,6.5600000000000005
2011,1,4,9,0,6.55
2011,1,4,9,5,6.51
2011,1,4,9,10,6.37
2011,1,4,9,15,6.21
2011,1,4,9,20,6.19
2011,1,4,9,25,6.26
2011,1,4,9,30,6.3100000000000005
2011,1,4,9,35,6.2700000000000005
2011,1,4,9,40,6.16
2011,1,4,9,45,5.94
2011,1,4,9,50,5.59
2011,1,4,9,55,5.09
2011,1,4,10,0,4.54
2011,1,4,10,5,4.07
2011,1,4,10,10,3.8200000000000003
2011,1,4,10,15,3.81
2011,1,4,10,20,3.96
2011,1,4,10,25,4.07
2011,1,4,10,30,3.99
2011,1,4,10,35,3.77
2011,1,4,10,40,3.64
2011,1,4,10,45,3.65
2011,1,4,10,50,3.66
2011,1,4,10,55,3.68
2011,1,4,11,0,3.77
2011,1,4,11,5,3.91
2011,1,4,11,10,4
2011,1,4,11,15,4.01
2011,1,4,11,20,3.92
2011,1,4,11,25,3.7800000000000002
2011,1,4,11,30,3.65
2011,1,4,11,35,3.56
2011,1,4,11,40,3.5
2011,1,4,11,45,3.45
2011,1,4,11,50,3.42
2011,1,4,11,55,3.42
2011,1,4,12,0,3.42
2011,1,4,12,5,3.44
2011,1,4,12,10,3.47
2011,1,4,12,15,3.49
2011,1,4,12,20,3.52
2011,1,4,12,25,3.61
2011,1,4,12,30,3.75
2011,1,4,12,35,3.84
2011,1,4,12,40,3.85
2011,1,4,12,45,3.87
2011,1,4,12,50,3.97
2011,1,4,12,55,4.04
2011,1,4,13,0,4.03
2011,1,4,13,5,3.98
2011,1,4,13,10,3.98
2011,1,4,13,15,4
2011,1,4,13,20,4.01
2011,1,4,13,25,4.0600000000000005
2011,1,4,13,30,4.15
2011,1,4,13,35,4.23
2011,1,4,13,40,4.28
2011,1,4,13,45,4.32
2011,1,4,13,50,4.41
2011,1,4,13,55,4.48
2011,1,4,14,0,4.51
2011,1,4,14,5,4.5600000000000005
2011,1,4,14,10,4.63
2011,1,4,14,15,4.66
2011,1,4,14,20,4.68
2011,1,4,14,25,4.71
2011,1,4,14,30,4.68
2011,1,4,14,35,4.58
2011,1,4,14,40,4.46
2011,1,4,14,45,4.3500000000000005
2011,1,4,14,50,4.2
2011,1,4,14,55,3.97
2011,1,4,15,0,3.8000000000000003
2011,1,4,15,5,3.5700000000000003
2011,1,4,15,10,3.37
2011,1,4,15,15,3.25
2011,1,4,15,20,3.13
2011,1,4,15,25,3.0100000000000002
2011,1,4,15,30,2.9
2011,1,4,15,35,2.84
2011,1,4,15,40,2.71
2011,1,4,15,45,2.5
2011,1,4,15,50,2.34
2011,1,4,15,55,2.22
2011,1,4,16,0,2.16
2011,1,4,16,5,2.17
2011,1,4,16,10,2.22
2011,1,4,16,15,2.29
2011,1,4,16,20,2.4
2011,1,4,16,25,2.5
2011,1,4,16,30,2.59
2011,1,4,16,35,2.67
2011,1,4,16,40,2.73
2011,1,4,16,45,2.7800000000000002
2011,1,4,16,50,2.82
2011,1,4,16,55,2.84
2011,1,4,17,0,2.85
2011,1,4,17,5,2.88
2011,1,4,17,10,2.92
2011,1,4,17,15,2.98
2011,1,4,17,20,3
2011,1,4,17,25,2.98
2011,1,4,17,30,2.97
2011,1,4,17,35,2.96
2011,1,4,17,40,2.96
2011,1,4,17,45,2.96
2011,1,4,17,50,2.95
2011,1,4,17,55,2.91
2011,1,4,18,0,2.88
2011,1,4,18,5,2.87
2011,1,4,18,10,2.9
2011,1,4,18,15,2.92
2011,1,4,18,20,2.93
2011,1,4,18,25,2.91
2011,1,4,18,30,2.9
2011,1,4,18,35,2.91
2011,1,4,18,40,2.93
2011,1,4,18,45,2.92
2011,1,4,18,50,2.91
2011,1,4,18,55,2.91
2011,1,4,19,0,2.88
2011,1,4,19,5,2.84
2011,1,4,19,10,2.82
2011,1,4,19,15,2.8000000000000003
2011,1,4,19,20,2.75
2011,1,4,19,25,2.7
2011,1,4,19,30,2.69
2011,1,4,19,35,2.67
2011,1,4,19,40,2.64
2011,1,4,19,45,2.62
2011,1,4,19,50,2.58
2011,1,4,19,55,2.54
2011,1,4,20,0,2.5100000000000002
2011,1,4,20,5,2.48
2011,1,4,20,10,2.48
2011,1,4,20,15,2.5
2011,1,4,20,20,2.5100000000000002
2011,1,4,20,25,2.5100000000000002
2011,1,4,20,30,2.49
2011,1,4,20,35,2.48
2011,1,4,20,40,2.48
2011,1,4,20,45,2.48
2011,1,4,20,50,2.5100000000000002
2011,1,4,20,55,2.5100000000000002
2011,1,4,21,0,2.5
2011,1,4,21,5,2.45
2011,1,4,21,10,2.37
2011,1,4,21,15,2.31
2011,1,4,21,20,2.2600000000000002
2011,1,4,21,25,2.2
2011,1,4,21,30,2.13
2011,1,4,21,35,2.11
2011,1,4,21,40,2.1
2011,1,4,21,45,2.09
2011,1,4,21,50,2.11
2011,1,4,21,55,2.11
2011,1,4,22,0,2.12
2011,1,4,22,5,2.16
2011,1,4,22,10,2.21
2011,1,4,22,15,2.25
2011,1,4,22,20,2.29
2011,1,4,22,25,2.34
2011,1,4,22,30,2.34
2011,1,4,22,35,2.35
2011,1,4,22,40,2.38
2011,1,4,22,45,2.44
2011,1,4,22,50,2.5100000000000002
2011,1,4,22,55,2.58
2011,1,4,23,0,2.64
2011,1,4,23,5,2.71
2011,1,4,23,10,2.7800000000000002
2011,1,4,23,15,2.87
2011,1,4,23,20,2.98
2011,1,4,23,25,3.1
2011,1,4,23,30,3.23
2011,1,4,23,35,3.36
2011,1,4,23,40,3.48
2011,1,4,23,45,3.59
2011,1,4,23,50,3.67
2011,1,4,23,55,3.77
2011,1,5,0,0,3.89
2011,1,5,0,5,4.04
2011,1,5,0,10,4.18
2011,1,5,0,15,4.33
2011,1,5,0,20,4.48
2011,1,5,0,25,4.66
2011,1,5,0,30,4.83
2011,1,5,0,35,4.97
2011,1,5,0,40,5.11
2011,1,5,0,45,5.22
2011,1,5,0,50,5.33
2011,1,5,0,55,5.41
2011,1,5,1,0,5.45
2011,1,5,1,5,5.45
2011,1,5,1,10,5.44
2011,1,5,1,15,5.43
2011,1,5,1,20,5.45
2011,1,5,1,25,5.47
2011,1,5,1,30,5.47
2011,1,5,1,35,5.46
2011,1,5,1,40,5.43
2011,1,5,1,45,5.39
2011,1,5,1,50,5.39
2011,1,5,1,55,5.4
2011,1,5,2,0,5.38
2011,1,5,2,5,5.34
2011,1,5,2,10,5.3
2011,1,5,2,15,5.29
2011,1,5,2,20,5.28
2011,1,5,2,25,5.3100000000000005
2011,1,5,2,30,5.3500000000000005
2011,1,5,2,35,5.37
2011,1,5,2,40,5.4
2011,1,5,2,45,5.42
2011,1,5,2,50,5.42
2011,1,5,2,55,5.39
2011,1,5,3,0,5.34
2011,1,5,3,5,5.33
2011,1,5,3,10,5.32
2011,1,5,3,15,5.29
2011,1,5,3,20,5.26
2011,1,5,3,25,5.23
2011,1,5,3,30,5.19
2011,1,5,3,35,5.13
2011,1,5,3,40,5.04
2011,1,5,3,45,4.92
2011,1,5,3,50,4.79
2011,1,5,3,55,4.68
2011,1,5,4,0,4.61
2011,1,5,4,5,4.58
2011,1,5,4,10,4.58
2011,1,5,4,15,4.59
2011,1,5,4,20,4.54
2011,1,5,4,25,4.42
2011,1,5,4,30,4.25
2011,1,5,4,35,4.12
2011,1,5,4,40,4.03
2011,1,5,4,45,3.99
2011,1,5,4,50,3.96
2011,1,5,4,55,3.91
2011,1,5,5,0,3.86
2011,1,5,5,5,3.89
2011,1,5,5,10,4.01
2011,1,5,5,15,4.08
2011,1,5,5,20,4.1
2011,1,5,5,25,4.14
2011,1,5,5,30,4.3100000000000005
2011,1,5,5,35,4.58
2011,1,5,5,40,4.8100000000000005
2011,1,5,5,45,4.87
2011,1,5,5,50,4.8
2011,1,5,5,55,4.72
2011,1,5,6,0,4.63
2011,1,5,6,5,4.64
2011,1,5,6,10,4.84
2011,1,5,6,15,4.9
2011,1,5,6,20,4.59
2011,1,5,6,25,4.22
2011,1,5,6,30,4.11
2011,1,5,6,35,4.19
2011,1,5,6,40,4
2011,1,5,6,45,3.96
2011,1,5,6,50,4.1
2011,1,5,6,55,3.99
2011,1,5,7,0,4.14
2011,1,5,7,5,4.18
2011,1,5,7,10,4.37
2011,1,5,7,15,4.48
2011,1,5,7,20,4.39
2011,1,5,7,25,4.57
2011,1,5,7,30,4.39
2011,1,5,7,35,4.23
2011,1,5,7,40,4.37
2011,1,5,7,45,4.53
2011,1,5,7,50,4.59
2011,1,5,7,55,4.59
2011,1,5,8,0,4.48
2011,1,5,8,5,4.25
2011,1,5,8,10,4.12
2011,1,5,8,15,4.03
2011,1,5,8,20,3.98
2011,1,5,8,25,3.91
2011,1,5,8,30,3.7600000000000002
2011,1,5,8,35,3.63
2011,1,5,8,40,3.5
2011,1,5,8,45,3.34
2011,1,5,8,50,3.14
2011,1,5,8,55,3.0100000000000002
2011,1,5,9,0,2.98
2011,1,5,9,5,2.96
2011,1,5,9,10,2.84
2011,1,5,9,15,2.69
2011,1,5,9,20,2.65
2011,1,5,9,25,2.57
2011,1,5,9,30,2.44
2011,1,5,9,35,2.41
2011,1,5,9,40,2.44
2011,1,5,9,45,2.46
2011,1,5,9,50,2.39
2011,1,5,9,55,2.29
2011,1,5,10,0,2.24
2011,1,5,10,5,2.2600000000000002
2011,1,5,10,10,2.33
2011,1,5,10,15,2.34
2011,1,5,10,20,2.34
2011,1,5,10,25,2.37
2011,1,5,10,30,2.39
2011,1,5,10,35,2.35
2011,1,5,10,40,2.2800000000000002
2011,1,5,10,45,2.2600000000000002
2011,1,5,10,50,2.35
2011,1,5,10,55,2.58
2011,1,5,11,0,2.84
2011,1,5,11,5,3.0700000000000003
2011,1,5,11,10,3.18
2011,1,5,11,15,3.33
2011,1,5,11,20,3.54
2011,1,5,11,25,3.75
2011,1,5,11,30,3.84
2011,1,5,11,35,3.87
2011,1,5,11,40,3.94
2011,1,5,11,45,3.94
2011,1,5,11,50,3.98
2011,1,5,11,55,4.07
2011,1,5,12,0,4.19
2011,1,5,12,5,4.32
2011,1,5,12,10,4.5
2011,1,5,12,15,4.66
2011,1,5,12,20,4.73
2011,1,5,12,25,4.78
2011,1,5,12,30,4.78
2011,1,5,12,35,4.78
2011,1,5,12,40,4.82
2011,1,5,12,45,4.8500000000000005
2011,1,5,12,50,4.9
2011,1,5,12,55,4.99
2011,1,5,13,0,5.03
2011,1,5,13,5,5.01
2011,1,5,13,10,4.96
2011,1,5,13,15,4.75
2011,1,5,13,20,4.53
2011,1,5,13,25,4.37
2011,1,5,13,30,4.11
2011,1,5,13,35,3.85
2011,1,5,13,40,3.66
2011,1,5,13,45,3.47
2011,1,5,13,50,3.3200000000000003
2011,1,5,13,55,3.33
2011,1,5,14,0,3.48
2011,1,5,14,5,3.6
2011,1,5,14,10,3.7
2011,1,5,14,15,3.88
2011,1,5,14,20,4.01
2011,1,5,14,25,4.1
2011,1,5,14,30,4.22
2011,1,5,14,35,4.47
2011,1,5,14,40,4.7
2011,1,5,14,45,4.79
2011,1,5,14,50,4.84
2011,1,5,14,55,4.78
2011,1,5,15,0,4.75
2011,1,5,15,5,4.78
2011,1,5,15,10,4.68
2011,1,5,15,15,4.57
2011,1,5,15,20,4.44
2011,1,5,15,25,4.4
2011,1,5,15,30,4.45
2011,1,5,15,35,4.58
2011,1,5,15,40,4.7
2011,1,5,15,45,4.7700000000000005
2011,1,5,15,50,4.82
2011,1,5,15,55,4.9
2011,1,5,16,0,5.04
2011,1,5,16,5,5.04
2011,1,5,16,10,4.95
2011,1,5,16,15,4.83
2011,1,5,16,20,4.69
2011,1,5,16,25,4.57
2011,1,5,16,30,4.49
2011,1,5,16,35,4.4
2011,1,5,16,40,4.26
2011,1,5,16,45,4.15
2011,1,5,16,50,4.17
2011,1,5,16,55,4.29
2011,1,5,17,0,4.57
2011,1,5,17,5,4.9
2011,1,5,17,10,5.07
2011,1,5,17,15,5.15
2011,1,5,17,20,5.22
2011,1,5,17,25,5.19
2011,1,5,17,30,5.17
2011,1,5,17,35,5.12
2011,1,5,17,40,5.0200000000000005
2011,1,5,17,45,4.89
2011,1,5,17,50,4.82
2011,1,5,17,55,4.89
2011,1,5,18,0,5.01
2011,1,5,18,5,5.2700000000000005
2011,1,5,18,10,5.67
2011,1,5,18,15,5.95
2011,1,5,18,20,6.16
2011,1,5,18,25,6.4
2011,1,5,18,30,6.5200000000000005
2011,1,5,18,35,6.5200000000000005
2011,1,5,18,40,6.46
2011,1,5,18,45,6.37
2011,1,5,18,50,6.28
2011,1,5,18,55,6.24
2011,1,5,19,0,6.25
2011,1,5,19,5,6.3
2011,1,5,19,10,6.3100000000000005
2011,1,5,19,15,6.24
2011,1,5,19,20,6.18
2011,1,5,19,25,6.17
2011,1,5,19,30,6.140000000000001
2011,1,5,19,35,6.05
2011,1,5,19,40,5.99
2011,1,5,19,45,5.97
2011,1,5,19,50,5.98
2011,1,5,19,55,6.0200000000000005
2011,1,5,20,0,6.05
2011,1,5,20,5,6.09
2011,1,5,20,10,6.13
2011,1,5,20,15,6.12
2011,1,5,20,20,6.08
2011,1,5,20,25,6.05
2011,1,5,20,30,6.05
2011,1,5,20,35,6.07
2011,1,5,20,40,6.08
2011,1,5,20,45,6.1000000000000005
2011,1,5,20,50,6.12
2011,1,5,20,55,6.13
2011,1,5,21,0,6.13
2011,1,5,21,5,6.1000000000000005
2011,1,5,21,10,6.05
2011,1,5,21,15,5.96
2011,1,5,21,20,5.86
2011,1,5,21,25,5.75
2011,1,5,21,30,5.61
2011,1,5,21,35,5.48
2011,1,5,21,40,5.38
2011,1,5,21,45,5.3100000000000005
2011,1,5,21,50,5.25
2011,1,5,21,55,5.22
2011,1,5,22,0,5.22
2011,1,5,22,5,5.23
2011,1,5,22,10,5.21
2011,1,5,22,15,5.22
2011,1,5,22,20,5.39
2011,1,5,22,25,5.5600000000000005
2011,1,5,22,30,5.76
2011,1,5,22,35,6.03
2011,1,5,22,40,6.25
2011,1,5,22,45,6.38
2011,1,5,22,50,6.44
2011,1,5,22,55,6.42
2011,1,5,23,0,6.36
2011,1,5,23,5,6.3
2011,1,5,23,10,6.28
2011,1,5,23,15,6.32
2011,1,5,23,20,6.4
2011,1,5,23,25,6.48
2011,1,5,23,30,6.53
2011,1,5,23,35,6.58
2011,1,5,23,40,6.63
2011,1,5,23,45,6.75
2011,1,5,23,50,6.95
2011,1,5,23,55,7.18
2011,1,6,0,0,7.38
2011,1,6,0,5,7.5
2011,1,6,0,10,7.53
2011,1,6,0,15,7.53
2011,1,6,0,20,7.5
2011,1,6,0,25,7.5
2011,1,6,0,30,7.51
2011,1,6,0,35,7.55
2011,1,6,0,40,7.6000000000000005
2011,1,6,0,45,7.65
2011,1,6,0,50,7.7
2011,1,6,0,55,7.74
2011,1,6,1,0,7.7700000000000005
2011,1,6,1,5,7.83
2011,1,6,1,10,7.92
2011,1,6,1,15,8.05
2011,1,6,1,20,8.19
2011,1,6,1,25,8.3
2011,1,6,1,30,8.41
2011,1,6,1,35,8.48
2011,1,6,1,40,8.52
2011,1,6,1,45,8.55
2011,1,6,1,50,8.58
2011,1,6,1,55,8.65
2011,1,6,2,0,8.77
2011,1,6,2,5,8.9
2011,1,6,2,10,8.99
2011,1,6,2,15,9.03
2011,1,6,2,20,9.02
2011,1,6,2,25,9.02
2011,1,6,2,30,9.040000000000001
2011,1,6,2,35,9.07
2011,1,6,2,40,9.11
2011,1,6,2,45,9.19
2011,1,6,2,50,9.35
2011,1,6,2,55,9.53
2011,1,6,3,0,9.72
2011,1,6,3,5,9.94
2011,1,6,3,10,10.14
2011,1,6,3,15,10.32
2011,1,6,3,20,10.540000000000001
2011,1,6,3,25,10.790000000000001
2011,1,6,3,30,11.040000000000001
2011,1,6,3,35,11.28
2011,1,6,3,40,11.48
2011,1,6,3,45,11.620000000000001
2011,1,6,3,50,11.65
2011,1,6,3,55,11.55
2011,1,6,4,0,11.38
2011,1,6,4,5,11.25
2011,1,6,4,10,11.13
2011,1,6,4,15,11.06
2011,1,6,4,20,11.02
2011,1,6,4,25,10.99
2011,1,6,4,30,10.96
2011,1,6,4,35,10.99
2011,1,6,4,40,11.03
2011,1,6,4,45,11.05
2011,1,6,4,50,11.040000000000001
2011,1,6,4,55,11.01
2011,1,6,5,0,10.97
2011,1,6,5,5,10.96
2011,1,6,5,10,10.97
2011,1,6,5,15,10.97
2011,1,6,5,20,10.92
2011,1,6,5,25,10.84
2011,1,6,5,30,10.73
2011,1,6,5,35,10.620000000000001
2011,1,6,5,40,10.47
2011,1,6,5,45,10.34
2011,1,6,5,50,10.28
2011,1,6,5,55,10.32
2011,1,6,6,0,10.43
2011,1,6,6,5,10.56
2011,1,6,6,10,10.74
2011,1,6,6,15,10.9
2011,1,6,6,20,11.040000000000001
2011,1,6,6,25,11.13
2011,1,6,6,30,11.17
2011,1,6,6,35,11.19
2011,1,6,6,40,11.200000000000001
2011,1,6,6,45,11.19
2011,1,6,6,50,11.19
2011,1,6,6,55,11.200000000000001
2011,1,6,7,0,11.26
2011,1,6,7,5,11.33
2011,1,6,7,10,11.35
2011,1,6,7,15,11.31
2011,1,6,7,20,11.28
2011,1,6,7,25,11.26
2011,1,6,7,30,11.290000000000001
2011,1,6,7,35,11.31
2011,1,6,7,40,11.290000000000001
2011,1,6,7,45,11.28
2011,1,6,7,50,11.26
2011,1,6,7,55,11.26
2011,1,6,8,0,11.25
2011,1,6,8,5,11.25
2011,1,6,8,10,11.25
2011,1,6,8,15,11.22
2011,1,6,8,20,11.15
2011,1,6,8,25,11.06
2011,1,6,8,30,11
2011,1,6,8,35,10.93
2011,1,6,8,40,10.85
2011,1,6,8,45,10.72
2011,1,6,8,50,10.61
2011,1,6,8,55,10.5
2011,1,6,9,0,10.39
2011,1,6,9,5,10.28
2011,1,6,9,10,10.17
2011,1,6,9,15,10.07
2011,1,6,9,20,9.97
2011,1,6,9,25,9.9
2011,1,6,9,30,9.83
2011,1,6,9,35,9.78
2011,1,6,9,40,9.74
2011,1,6,9,45,9.700000000000001
2011,1,6,9,50,9.67
2011,1,6,9,55,9.64
2011,1,6,10,0,9.6
2011,1,6,10,5,9.59
2011,1,6,10,10,9.6
2011,1,6,10,15,9.63
2011,1,6,10,20,9.700000000000001
2011,1,6,10,25,9.81
2011,1,6,10,30,9.9
2011,1,6,10,35,9.96
2011,1,6,10,40,9.98
2011,1,6,10,45,9.950000000000001
2011,1,6,10,50,9.870000000000001
2011,1,6,10,55,9.76
2011,1,6,11,0,9.63
2011,1,6,11,5,9.51
2011,1,6,11,10,9.43
2011,1,6,11,15,9.42
2011,1,6,11,20,9.52
2011,1,6,11,25,9.67
2011,1,6,11,30,9.85
2011,1,6,11,35,10
2011,1,6,11,40,10.13
2011,1,6,11,45,10.22
2011,1,6,11,50,10.27
2011,1,6,11,55,10.27
2011,1,6,12,0,10.21
2011,1,6,12,5,10.120000000000001
2011,1,6,12,10,9.97
2011,1,6,12,15,9.82
2011,1,6,12,20,9.67
2011,1,6,12,25,9.55
2011,1,6,12,30,9.44
2011,1,6,12,35,9.34
2011,1,6,12,40,9.22
2011,1,6,12,45,9.07
2011,1,6,12,50,8.86
2011,1,6,12,55,8.66
2011,1,6,13,0,8.620000000000001
2011,1,6,13,5,8.85
2011,1,6,13,10,9.21
2011,1,6,13,15,9.540000000000001
2011,1,6,13,20,9.72
2011,1,6,13,25,9.84
2011,1,6,13,30,9.950000000000001
2011,1,6,13,35,10
2011,1,6,13,40,10.03
2011,1,6,13,45,10.09
2011,1,6,13,50,10.07
2011,1,6,13,55,10.09
2011,1,6,14,0,10.16
2011,1,6,14,5,10.03
2011,1,6,14,10,9.98
2011,1,6,14,15,9.96
2011,1,6,14,20,9.61
2011,1,6,14,25,9.27
2011,1,6,14,30,9.03
2011,1,6,14,35,8.75
2011,1,6,14,40,8.540000000000001
2011,1,6,14,45,8.41
2011,1,6,14,50,8.25
2011,1,6,14,55,8.09
2011,1,6,15,0,7.930000000000001
2011,1,6,15,5,7.79
2011,1,6,15,10,7.6000000000000005
2011,1,6,15,15,7.38
2011,1,6,15,20,7.03
2011,1,6,15,25,6.82
2011,1,6,15,30,6.67
2011,1,6,15,35,6.45
2011,1,6,15,40,6.22
2011,1,6,15,45,6.01
2011,1,6,15,50,5.79
2011,1,6,15,55,5.64
2011,1,6,16,0,5.5600000000000005
2011,1,6,16,5,5.61
2011,1,6,16,10,5.69
2011,1,6,16,15,5.79
2011,1,6,16,20,5.93
2011,1,6,16,25,6.01
2011,1,6,16,30,6.13
2011,1,6,16,35,6.2700000000000005
2011,1,6,16,40,6.390000000000001
2011,1,6,16,45,6.57
2011,1,6,16,50,6.74
2011,1,6,16,55,6.86
2011,1,6,17,0,6.94
2011,1,6,17,5,6.99
2011,1,6,17,10,7.05
2011,1,6,17,15,7.1000000000000005
2011,1,6,17,20,7.16
2011,1,6,17,25,7.21
2011,1,6,17,30,7.25
2011,1,6,17,35,7.3
2011,1,6,17,40,7.34
2011,1,6,17,45,7.38
2011,1,6,17,50,7.46
2011,1,6,17,55,7.53
2011,1,6,18,0,7.6000000000000005
2011,1,6,18,5,7.69
2011,1,6,18,10,7.78
2011,1,6,18,15,7.8500000000000005
2011,1,6,18,20,7.91
2011,1,6,18,25,7.96
2011,1,6,18,30,7.99
2011,1,6,18,35,8
2011,1,6,18,40,7.99
2011,1,6,18,45,7.97
2011,1,6,18,50,7.92
2011,1,6,18,55,7.9
2011,1,6,19,0,7.890000000000001
2011,1,6,19,5,7.88
2011,1,6,19,10,7.87
2011,1,6,19,15,7.86
2011,1,6,19,20,7.84
2011,1,6,19,25,7.82
2011,1,6,19,30,7.83
2011,1,6,19,35,7.87
2011,1,6,19,40,7.930000000000001
2011,1,6,19,45,7.98
2011,1,6,19,50,8.01
2011,1,6,19,55,8.06
2011,1,6,20,0,8.120000000000001
2011,1,6,20,5,8.19
2011,1,6,20,10,8.26
2011,1,6,20,15,8.34
2011,1,6,20,20,8.370000000000001
2011,1,6,20,25,8.370000000000001
2011,1,6,20,30,8.370000000000001
2011,1,6,20,35,8.33
2011,1,6,20,40,8.33
2011,1,6,20,45,8.34
2011,1,6,20,50,8.33
2011,1,6,20,55,8.33
2011,1,6,21,0,8.34
2011,1,6,21,5,8.31
2011,1,6,21,10,8.290000000000001
2011,1,6,21,15,8.27
2011,1,6,21,20,8.26
2011,1,6,21,25,8.26
2011,1,6,21,30,8.24
2011,1,6,21,35,8.16
2011,1,6,21,40,8.11
2011,1,6,21,45,8.07
2011,1,6,21,50,8.06
2011,1,6,21,55,8.1
2011,1,6,22,0,8.15
2011,1,6,22,5,8.16
2011,1,6,22,10,8.27
2011,1,6,22,15,8.4
2011,1,6,22,20,8.55
2011,1,6,22,25,8.69
2011,1,6,22,30,8.78
2011,1,6,22,35,8.92
2011,1,6,22,40,9.02
2011,1,6,22,45,9.11
2011,1,6,22,50,9.27
2011,1,6,22,55,9.38
2011,1,6,23,0,9.44
2011,1,6,23,5,9.49
2011,1,6,23,10,9.53
2011,1,6,23,15,9.59
2011,1,6,23,20,9.69
2011,1,6,23,25,9.82
2011,1,6,23,30,9.96
2011,1,6,23,35,10.11
2011,1,6,23,40,10.27
2011,1,6,23,45,10.450000000000001
2011,1,6,23,50,10.66
2011,1,6,23,55,10.92
2011,1,7,0,0,11.21
2011,1,7,0,5,11.41
2011,1,7,0,10,11.4
2011,1,7,0,15,11.290000000000001
2011,1,7,0,20,11.290000000000001
2011,1,7,0,25,11.46
2011,1,7,0,30,11.67
2011,1,7,0,35,11.84
2011,1,7,0,40,11.91
2011,1,7,0,45,11.950000000000001
2011,1,7,0,50,12
2011,1,7,0,55,12.09
2011,1,7,1,0,12.23
2011,1,7,1,5,12.36
2011,1,7,1,10,12.58
2011,1,7,1,15,12.9
2011,1,7,1,20,13.24
2011,1,7,1,25,13.5
2011,1,7,1,30,13.64
2011,1,7,1,35,13.68
2011,1,7,1,40,13.69
2011,1,7,1,45,13.76
2011,1,7,1,50,13.86
2011,1,7,1,55,13.99
2011,1,7,2,0,14.08
2011,1,7,2,5,14.09
2011,1,7,2,10,14.09
2011,1,7,2,15,14.08
2011,1,7,2,20,14.07
2011,1,7,2,25,14.040000000000001
2011,1,7,2,30,14
2011,1,7,2,35,13.97
2011,1,7,2,40,13.950000000000001
2011,1,7,2,45,13.97
2011,1,7,2,50,13.98
2011,1,7,2,55,14
2011,1,7,3,0,14.11
2011,1,7,3,5,14.3
2011,1,7,3,10,14.48
2011,1,7,3,15,14.56
2011,1,7,3,20,14.59
2011,1,7,3,25,14.69
2011,1,7,3,30,14.84
2011,1,7,3,35,15.030000000000001
2011,1,7,3,40,15.22
2011,1,7,3,45,15.38
2011,1,7,3,50,15.51
2011,1,7,3,55,15.64
2011,1,7,4,0,15.75
2011,1,7,4,5,15.9
2011,1,7,4,10,16.1
2011,1,7,4,15,16.21
2011,1,7,4,20,16.240000000000002
2011,1,7,4,25,16.25
2011,1,7,4,30,16.25
2011,1,7,4,35,16.25
2011,1,7,4,40,16.28
2011,1,7,4,45,16.36
2011,1,7,4,50,16.46
2011,1,7,4,55,16.55
2011,1,7,5,0,16.63
